id,ident,type,name,latitude,longitude,elevation_ft,iso_region,city,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
31924,WAMN,small_airport,Melangguane Airport,4.00694,126.672997,3,ID-SA,Karakelong Island,0,WAMN,MNA,,,https://en.wikipedia.org/wiki/Melangguane_Airport,,50,2018-05-09T06:16:11+00:00
42250,WARU,small_airport,Dewadaru - Kemujan Island,-5.80091,110.47838,35,ID-JT,Karimunjawa,0,WARU,KWB,,,,"Karimun Jawa, Karimun Java",50,2013-12-21T11:46:09+00:00
41450,WASE,small_airport,Kebar Airport,-0.637100995,133.128006,2050,ID-PB,Kebar-Papua Island,0,WASE,KEQ,,,,,50,2008-08-22T18:34:26+00:00
41376,ID-KEA,small_airport,Keisah Airport,-7.666669846,140.5,81,ID-PA,Keisah-Papua Island,0,,KEA,,,,,50,2008-08-22T16:02:20+00:00
41469,WIPV,small_airport,Keluang Airport,-2.623529911,103.9550018,76,ID-SS,Keluang-Sumatra Island,0,WIPV,KLQ,,,,,50,2008-08-22T18:35:27+00:00
41436,WAKP,small_airport,Kepi Airport,-6.5418,139.3318,67,ID-PA,Kepi-Papua Island,0,WAKP,KEI,,,,,50,2013-12-29T21:30:03+00:00
42252,WAPO,small_airport,Larat Airport,-7.1282,131.7673,108,ID-MA,Kepulauan Larat,0,WAPO,,,,,,50,2014-01-01T11:39:24+00:00
41494,ID-0005,small_airport,Ketapang Airport,-6.899862766,113.2828903,170,ID-JI,Ketapang-Madura Island,0,,,,,,,50,2008-08-22T18:36:04+00:00
41377,ID-KMM,small_airport,Kiman Airport,-3.666670084,136.1666718,3250,ID-PA,Kiman-Papua Island,0,,KMM,,,,,50,2008-08-22T18:32:40+00:00
41461,WIML,small_airport,Kisaran Airport,2.97378993,99.60099792,96,ID-SU,Kisaran-Sumatra Island,0,WIML,,,,,,50,2008-08-22T18:35:09+00:00
41418,WABN,small_airport,Kokonau Airport,-4.71075,136.43515,59,ID-PA,Kokonau-Papua Island,0,WABN,KOX,,,,Kokonao,50,2013-12-29T18:29:03+00:00
41378,ID-KOD,small_airport,Kotabangun Airport,-0.266669989,116.5833359,13,ID-KI,Kotabangun-Borneo Island,0,,KOD,,,,,50,2015-02-15T03:32:05+00:00
41438,WAMB,small_airport,Kotamubagu/Mopait Airport,0.6835,124.2757,606,ID-SA,Kotamubagu-Celebes Island,0,WAMB,,,,,,50,2013-12-29T19:44:41+00:00
42272,WAOL,small_airport,Kuala Pembuang Airport,-2.866669893,112.5329971,13,ID-KT,Kuala Pembuang,0,WAOL,,,,,WRBO,50,2016-01-13T00:16:51+00:00
41467,WIPF,small_airport,Kuala Tungkal Airport,-0.81666702,103.4666672,12,ID-JA,Kuala Tungkal-Sumatra Island,0,WIPF,,,,,,50,2008-08-22T18:35:19+00:00
32631,WAMD,small_airport,Jailolo/Kuripasai Airport,1.116999984,127.4830017,50,ID-MU,Kuripasai-Celebes Island,0,WAMD,,,,,,50,2008-08-22T18:33:39+00:00
41444,WAPH,small_airport,"Oesman Sadik Airport, Labuha",-0.635258973,127.5019989,49,ID-MU,Labuha-Halmahera Island,0,WAPH,LAH,,,,,50,2008-10-06T16:48:51+00:00
41460,WIMA,small_airport,Labuhan Bilik Airport,2.512900114,100.1790009,18,ID-SU,Labuhan Bilik-Sumatra Island,0,WIMA,,,,,,50,2008-08-22T18:35:08+00:00
41478,WRKL,small_airport,Gewayentana Airport,-8.274424,123.002,63,ID-NT,Larantuka-Flores Island,1,WATL,LKA,,,http://en.wikipedia.org/wiki/Gewayantana_Airport,WRKL,50,2014-01-01T11:17:10+00:00
41426,WAJL,small_airport,Lereh Airport,-3.0795,139.952,820,ID-PA,Lereh-Papua Island,0,WAJL,LHI,,,,,50,2014-01-01T12:06:04+00:00
41382,ID-LWE,small_airport,Lewoleba Airport,-8.3629,123.438,25,ID-NT,Lewoleba-Lembata Island,0,WATW,LWE,,,,,50,2014-01-01T12:29:18+00:00
41487,WRLN,small_airport,Long Mawang Airport,1.7992,114.9043,1976,ID-KU,Long Mawang-Borneo Island,0,WALN,,,,,"WRLN, Long Nawang",50,2016-01-14T15:28:23+00:00
41383,ID-LYK,small_airport,Lunyuk Airport,-8.9889,117.2158,44,ID-NB,Lunyuk-Simbawa Island,0,WADU,LYK,,,http://id.wikipedia.org/wiki/Bandar_Udara_Lunyuk,WRRU,50,2015-02-13T17:06:06+00:00
26782,WAPK,small_airport,Nangasuri Airport,-6.06619978,134.2740021,82,ID-MA,Maikoor Island,0,WAPK,BJK,,,,,50,2008-08-22T18:34:13+00:00
26805,WAWT,small_airport,Pongtiku Airport,-3.044739962,119.8219986,2884,ID-SN,Makale,1,WAWT,TTR,,,https://en.wikipedia.org/wiki/Pongtiku_Airport,"WAAT, Tana Toraja",50,2015-07-05T17:38:37+00:00
41385,ID-MPT,small_airport,Maliana airport,-8.167739868,125.0090027,957,ID-NT,Maliana-Alor Island,0,,MPT,,,,,50,2008-08-22T16:02:29+00:00
41410,WAAI,closed,Malili Airport,-2.634166956,121.0966644,19,ID-SN,Malili-Celebes Island,0,WAWI,,,,,WAAI,50,2016-01-17T14:12:50+00:00
41409,WAAG,small_airport,Malimpung Airport,-3.7382,119.7502,124,ID-SN,Malimpung-Celebes Island,0,WAWG,,,,,WAAG,50,2016-01-17T13:56:32+00:00
41486,WRLM,small_airport,Malinau Airport,3.57514,116.61967,26,ID-KU,Malinau-Borneo Island,0,WALM,,,,http://en.wikipedia.org/wiki/Robert_Atty_Bessing_Airport,WRLM,50,2016-01-14T15:39:23+00:00
41411,WAAJ,small_airport,Tampa Padang Airport,-2.583333,119.033333,49,ID-SN,Mamuju-Celebes Island,0,WAWJ,MJU,,,http://en.wikipedia.org/wiki/Tampa_Padang_Airport,,50,2012-12-03T14:26:28+00:00
26766,WALX,small_airport,Mangkajang Airport,2.007509947,117.7490005,47,ID-KI,Mangkajang-Borneo Island,0,WALX,,,,,,50,2015-02-15T03:52:08+00:00
41443,WAPE,small_airport,"Mangole Airport, Falabisahaya",-1.87579,125.8300018,889,ID-MU,Mangole Island,0,WAPE,MAL,,,,,50,2008-10-11T12:38:47+00:00
41384,ID-MJY,small_airport,Mangunjaya Airport,-2.733330011,103.5670013,76,ID-SS,Mangungaya-Sumatra Island,0,,MJY,,,,,50,2008-08-22T16:02:28+00:00
41386,ID-MSI,small_airport,Masalembo Airport,-5.583330154,114.4329987,30,ID-JI,Masalembo Island,0,,MSI,,,,,50,2008-08-22T16:02:30+00:00
26845,WIOM,small_airport,Tarempa Airport,3.348119974,106.2580032,10,ID-RI,Matak Island,0,WIOM,MWK,,,,,50,2008-08-22T18:35:16+00:00
26776,WAOH,small_airport,Mekar Putih Airport,-3.989909887,116.1019974,197,ID-KS,Mekar Putih-Laut Island,0,WAOH,,,,,,50,2008-08-22T18:33:58+00:00
32629,WALE,small_airport,Melak Airport,-0.203611001,115.7600021,330,ID-KI,Melak-Borneo Island,0,WALE,,,,,WRLE,50,2015-02-15T03:15:50+00:00
41477,WRKJ,small_airport,Mena Airport,-9.183889389,124.5891647,320,ID-NT,Mena-Timor Island,0,WRKJ,,,,,,50,2008-08-22T18:35:38+00:00
41454,WIAG,small_airport,Menggala Airport,-4.489439964,105.2170029,98,ID-LA,Menggala-Sumatra Island,0,WIPM,,,,,"WIAG, Astrakestra",50,2014-01-25T14:17:02+00:00
41452,WASM,small_airport,Merdei Airport,-1.583330035,133.3329926,425,ID-PB,Merdei-Papua Island,0,WASM,RDE,,,,,50,2008-08-22T18:34:32+00:00
41432,WAKD,small_airport,Mindiptana Airport,-5.75,140.3670044,157,ID-PA,Mindiptana-Papua Island,0,WAKD,MDP,,,,,50,2008-08-22T18:33:21+00:00
3271,ID-WA98,small_airport,Kobok Airport,1.101889968,127.7030029,114,ID-MU,Modjid-Celebes Island,0,WA98,,WA98,,,,50,2008-08-22T18:32:50+00:00
41421,WABW,small_airport,Waren Airport,-1.628530025,134.1239929,29,ID-PB,Momi-Papua Island,0,WABW,,,,,,50,2016-01-17T21:52:47+00:00
26761,WALQ,small_airport,Muara Badak Pujangan Airport,-0.306075007,117.4160004,49,ID-KI,Muara Badak-Borneo Island,0,WALQ,,,,,,50,2015-02-15T03:02:42+00:00
41489,WRLW,small_airport,Muara Wahau Airport,1.1213,116.851,205,ID-KI,Muara Wahau-Borneo Island,0,WALW,,,,,WRLW,50,2015-02-15T02:57:18+00:00
41473,WAOM,small_airport,Beringin Airport,-0.940325022,114.8938751,126,ID-KT,Murateweh-Borneo Island,1,WAOM,,,,http://en.wikipedia.org/wiki/Beringin_Airport,WRBM,50,2016-01-13T00:24:06+00:00
41387,ID-MUF,small_airport,Muting Airport,-7.3147,140.5668,70,ID-PA,Muting,0,,MUF,,,,WW21,50,2014-01-23T01:08:06+00:00
41480,WRKN,small_airport,Naikliu Airport,-9.495470047,123.7949982,60,ID-NT,Naikliu-Timor Island,0,WRKN,,,,,,50,2008-08-22T18:35:41+00:00
41447,WAPR,small_airport,Namlea Airport,-3.235569954,127.0999985,41,ID-MA,Namlea-Buru Island,0,WAPR,NAM,,,,,50,2008-08-22T18:34:19+00:00
41390,WAPG,small_airport,Namrole Airport,-3.8548,126.7012,31,ID-MA,Namrole-Buru Island,0,WAPG,NRE,,,http://en.wikipedia.org/wiki/Namrole_Airport,,50,2014-01-23T01:56:01+00:00
41391,ID-OBD,small_airport,Obano Airport,-3.9106,136.2306,5800,ID-PA,Obano-Papua Island,0,WABR,OBD,,,,,50,2014-01-09T12:56:49+00:00
41435,WAKO,small_airport,Okaba Airport,-8.0946,139.7233,23,ID-PA,Okaba-Papua Island,0,WAKO,OKQ,,,,,50,2014-01-09T13:14:00+00:00
3266,ID-WA19,small_airport,Pagerungan Airport,-6.956610203,115.9309998,20,ID-JI,Pagerungan Island,0,,,,,,"West Java Islands, Pagerungan Besar, Torohhiga",50,2010-08-16T08:01:25+00:00
41462,WIMP,small_airport,Sibisa Airport,2.666666985,98.93333435,3081,ID-SU,Parapat-Sumatra Island,0,WIMP,SIW,,,http://en.wikipedia.org/wiki/Sibisa_Airport,"Parapat Airport, Ajibata",50,2015-05-25T13:37:05+00:00
41393,ID-PPJ,small_airport,Unknown Airport,-0.63333,103.300003,33,ID-RI,Paritsialing-Sumatra Island,0,,,,,,"Pasanggerahan, Kampungbenteng",50,2018-05-03T02:51:43+00:00
26851,WIPD,small_airport,Banding Agung Airport,-4.787020206,103.9329987,2100,ID-LA,Pasar Bandingagung-Sumatra Island,0,WIPD,,,,,,50,2008-08-22T18:35:18+00:00
26831,WIDS,small_airport,Dabo Airport,-0.479189008,104.5790024,95,ID-RI,Pasirkuning-Singkep Island,0,WIDS,SIQ,,,,WIKS,50,2008-08-22T18:35:00+00:00
41458,WIIR,small_airport,Pelabuhan Ratu Airport,-6.976666927,106.5327759,65,ID-JB,Pelabuhan Ratu-Java Island,0,WIIR,,,,,,50,2008-08-22T18:35:06+00:00
41463,WIMR,small_airport,Pematang Siantar,2.950000048,99.05000305,1361,ID-SU,Pematang Siantar-Sumatra Island,0,WIMR,,,,,,50,2008-08-22T18:35:11+00:00
41395,ID-PWL,small_airport,Purwokerto Airport,-7.461669922,109.4169998,225,ID-JT,Purwokerto-Java Island,0,WICP,PWL,,,http://en.wikipedia.org/wiki/Purwokerto_Airport,"WIAP, Wirasaba, Purbalingga",50,2014-02-13T00:16:41+00:00
41396,ID-RAQ,small_airport,Sugimanuru Airport,-4.760557,122.569371,132,ID-SG,Raha-Muna Island,0,WAWR,RAQ,,,http://en.wikipedia.org/wiki/Sugimanuru_Airport,WAAR,50,2018-05-11T07:04:50+00:00
41449,WASC,small_airport,Abresso Airport,-1.496771,134.175,52,ID-PB,Ransiki-Papua Island,0,WASC,RSK,,,,,50,2017-05-26T10:30:39+00:00
41397,ID-RKI,small_airport,Rokot Airport,-0.949999988,100.75,4975,ID-SB,Rokot-Sumatra Island,0,,RKI,,,,,50,2008-08-22T16:02:41+00:00
41398,ID-RTI,small_airport,Roti Airport,-10.48429966,123.3740005,65,ID-NT,Roti-Rote Island,0,,RTI,,,,,50,2008-08-22T16:02:42+00:00
41482,WRKS,small_airport,Sabu-Tardanu Airport,-10.4924,121.8482,71,ID-NT,Sabu-Sawu Island,0,WATS,SAU,,,http://id.wikipedia.org/wiki/Bandar_Udara_Tardamu,"WRKS, Tardamu, Sawu",50,2014-02-15T03:34:38+00:00
41445,WAPN,small_airport,Emalamo Sanana Airport,-2.080509901,125.9670029,39,ID-MU,Sanana-Seram Island,0,WAPN,SQN,,,,,50,2008-10-10T17:22:13+00:00
41483,WRLA,small_airport,Sanggata/Sangkimah Airport,0.3847,117.543,60,ID-KI,Sanggata/Sangkimah,0,WALA,SGQ,,,http://id.wikipedia.org/wiki/Bandar_Udara_Sangkimah,"WRLA, Pertamina",50,2014-03-02T10:44:35+00:00
41401,ID-SAE,small_airport,Sangir Airport,-8.366669655,118.3333588,175,ID-NB,Sangir-Simbawa Island,0,,SAE,,,,,50,2008-08-22T18:32:40+00:00
41488,WRLU,small_airport,Sangkulirang Airport,1.000890017,117.9960022,34,ID-KI,Sangkulirang-Borneo Island,0,WRLU,,,,,,50,2015-02-15T03:41:43+00:00
26764,WALT,small_airport,Tanjung Santan Airport,-0.092973001,117.4530029,121,ID-KI,Santan-Borneo Island,0,WALT,TSX,,,,WRLT,50,2015-02-15T03:05:33+00:00
32407,WAPI,small_airport,Saumlaki/Olilit Airport,-7.988609791,131.3059998,218,ID-MA,Saumlaki-Yamdena Island,0,WAPI,SXK,,,http://id.wikipedia.org/wiki/Bandar_Udara_Olilit,,50,2014-02-18T00:27:47+00:00
41400,ID-RZS,small_airport,Sawan Airport,-8.132780075,115.1729965,680,ID-BA,Sawan-Bali Island,0,,RZS,,,,,50,2008-08-22T16:02:44+00:00
41408,ID-ZEG,small_airport,Senggo Airport,-5.6908,139.3502,52,ID-PA,Senggo-Papua Island,0,WAKQ,ZEG,,,http://id.wikipedia.org/wiki/Bandar_Udara_Senggo,,50,2014-03-01T02:41:33+00:00
41490,WRLY,heliport,Senipah Heliport,-0.975679,117.147701,38,ID-KI,Senipah,0,WALY,SZH,,,,"WRLY, WW98",50,2014-03-01T22:58:15+00:00
41472,WITS,small_airport,Seumayam Airport,3.75,96.6333313,53,ID-AC,Seumayam-Sumatra Island,0,WITS,,,,,,50,2008-08-22T18:35:29+00:00
41466,WIOI,small_airport,Singkawang Airport,1.075680017,109.6880035,276,ID-KB,Sinkawang-Borneo Island,0,WIOI,,,,,,50,2008-08-22T18:35:16+00:00
41457,WIBR,small_airport,Rokot Airport,-2.099119902,99.70069885,1,ID-SB,Sipora Island,0,WIBR,RKO,,,,,50,2008-08-22T18:34:50+00:00
32389,WART,small_airport,Trunojoyo Airport,-7.0242,113.89023,10,ID-JI,Sumenep-Madura Island,0,WART,SUP,TRJ,,,WRST,50,2015-07-12T11:05:16+00:00
41379,ID-KRC,small_airport,Departi Parbo Airport,-2.093,101.4683,2600,ID-JA,Sungai Penuh,1,WIPH,KRC,,,http://en.wikipedia.org/wiki/Depati_Parbo_Airport,Kerinci,50,2015-02-08T23:03:23+00:00
41429,WAJR,small_airport,Waris Airport,-3.235,140.994,1500,ID-PA,Swach,0,WAJR,WAR,,,,,50,2015-03-27T03:07:30+00:00
41464,WIMT,small_airport,Tebing Tinggi Airport,3.366667032,99.1166687,69,ID-SU,Tabbing Tinggi-Sumatra Island,0,WIMT,,,,,,50,2008-08-22T18:35:12+00:00
41484,WRLH,small_airport,Tanah Grogot Airport,-1.910130024,116.2020035,17,ID-KI,Tanah Grogot-Borneo Island,0,WRLH,TNB,,,,,50,2015-02-15T03:34:32+00:00
26823,WICB,small_airport,Budiarto Airport,-6.293171,106.57,151,ID-BT,Tangerang-Java Island,0,WIRR,,,,,"WIIA, WICB, Curug",50,2017-05-16T00:16:28+00:00
32452,WIBT,small_airport,Sei Bati Airport,1.0527,103.3931,33,ID-RI,Tanjung Balai-Karinmunbesar Island,0,WIBT,TJB,,,http://en.wikipedia.org/wiki/Sei_Bati_Airport,Tanjung Balai Airport,50,2014-03-11T02:47:41+00:00
41471,WITA,small_airport,Teuku Cut Ali Airport,3.1707,97.2869,17,ID-AC,Tapak Tuan-Sumatra Island,0,WITA,TPK,,,http://id.wikipedia.org/wiki/Bandar_Udara_Teuku_Cut_Ali,,50,2014-03-15T17:18:18+00:00
41439,WAMC,small_airport,Tentena Airport,-2,120.7666702,1900,ID-ST,Tentena-Celebes Island,0,WAMC,,,,,,50,2008-08-22T18:33:37+00:00
32424,WAPT,small_airport,Taliabu Island Airport,-1.642629981,124.5589981,9,ID-MU,Tikong-Taliabu Island,0,WAPT,TAX,,,,,50,2008-08-22T18:34:21+00:00
30846,WARC,small_airport,Ngloram Airport,-7.194841667,111.5481667,131,ID-JT,Tjepu-Java Island,0,WARC,CPF,,,https://en.wikipedia.org/wiki/Ngloram_Airport,"Cepu, WRSC",50,2015-06-26T19:52:31+00:00
41440,WAMI,small_airport,Sultan Bantilan Airport,1.123428,120.793658,40,ID-ST,Toli Toli-Celebes Island,0,WAMI,TLI,,,https://en.wikipedia.org/wiki/Sultan_Bantilan_Airport,"Toli Toli Airport, Lalos Airport",50,2015-06-26T09:13:17+00:00
41402,ID-TBM,small_airport,Tumbang Samba Airport,-1.4694,113.0833,160,ID-KT,Tumbang Samba-Borneo Island,1,WAOW,TBM,,,http://id.wikipedia.org/wiki/Bandar_Udara_Tumbang_Samba,WRBW,50,2016-01-13T00:26:55+00:00
41431,WAJU,small_airport,Ubrub Airport,-3.67565,140.8838,1370,ID-PA,Ubrub-Papua Island,0,WAJU,UBR,,,,,50,2014-04-05T14:49:49+00:00
41416,WABG,small_airport,Wagethe Airport,-4.044229984,136.2779999,5627,ID-PA,Wagethe-Papua Island,0,WABG,WET,,,,,50,2008-08-22T18:33:06+00:00
3275,WI1G,small_airport,Gading Wonosari Airport,-7.916590214,110.564003,702,ID-YO,Wonosari-Java Island,0,WI1G,,WI1G,,,,50,2008-08-22T18:32:57+00:00
41441,WAMU,small_airport,Wuasa Airport,-1.424999952,120.316391,1,ID-ST,Wuasa-Celebes Island,0,WAMU,,,,,,50,2008-08-22T18:33:56+00:00
46593,ID-0014,heliport,BAT Private Helipad,-8.717777778,115.2052778,,ID-BA,,0,,,,,,,0,2010-12-24T16:50:19+00:00
46597,ID-0016,heliport,Inna GBB Helipad,-8.676944444,115.265,,ID-BA,,0,,,,,,,0,2010-12-24T17:04:15+00:00
311871,ID-0172,small_airport,Enggano Airport,-5.31,102.16,,ID-BE,,0,,,,,,,0,2014-05-06T14:43:19+00:00
46490,ID-0010,small_airport,Jatiwangi Airport,-6.678375,108.2522194,,ID-JB,,0,,,,,,"sugiri sukani, SKI",0,2010-11-08T08:04:56+00:00
311869,ID-0170,small_airport,Kangean Field,-6.86,115.299,,ID-JI,,0,,,,,,,0,2014-05-06T14:31:15+00:00
329625,ID-0181,small_airport,Weda Bay Airport,0.468328,127.945101,7,ID-MU,,0,,,,,,,0,2018-11-03T15:06:53+00:00
310158,ID-0022,small_airport,Aboge Airstrip,-6.0634,139.267,53,ID-PA,,0,,,,,,,0,2013-12-14T17:39:50+00:00
310161,ID-0023,small_airport,Aboyi Airstrip,-4.2914,140.6405,828,ID-PA,,0,,,ABY,,,,0,2013-12-14T16:41:17+00:00
310163,WABC,small_airport,Akimuga,-4.6043,137.6576,164,ID-PA,,0,WABC,,,,,,0,2013-12-14T16:57:50+00:00
310167,ID-0024,small_airport,Amazu Airstrip,-5.6119,139.6234,58,ID-PA,,0,,,AMZ,,,,0,2013-12-14T17:20:39+00:00
310169,ID-0025,small_airport,Ambisibil Airstrip,-4.6712,140.5746,6425,ID-PA,,0,,,,,,,0,2013-12-14T17:38:44+00:00
310173,ID-0027,small_airport,Arsbol Airstrip,-3.6941,138.9372,2800,ID-PA,,0,,,ARS,,,,0,2013-12-14T19:14:17+00:00
329620,ID-0180,small_airport,Yaosakor Airstrip,-5.605278,138.4644425,10,ID-PA,,0,,,YAO,,,,0,2018-11-03T13:37:37+00:00
311870,ID-0171,small_airport,Aideralma Airstrip,-4.3341,137.8316,2730,ID-PA,Aideralma,0,,,,,,WX03,0,2014-05-08T00:35:37+00:00
311832,ID-0168,small_airport,Alama Airstrip,-4.2631,137.8922,3350,ID-PA,Alama,0,,,,,,WX04,0,2014-05-02T22:04:05+00:00
43978,ID-AHI,closed,Amahai Airport,-7.540726185,139.1109161,,ID-PA,Amahai West Irian Jaya,0,,,,,,,0,2010-05-10T15:27:29+00:00
329576,ID-0179,small_airport,Anik Airstrip,0.537465,109.742062,139,ID-KB,Anik,0,,,ANI,,,,0,2018-10-30T22:40:25+00:00
311872,ID-0173,small_airport,Apowo Airstrip,-4.0644,135.5588,5250,ID-PA,Apowo,0,,,,,,WX15,0,2014-05-08T11:38:50+00:00
311873,ID-0174,small_airport,Aurimi Wzil Airstrip,-2.182,138.4343,290,ID-PA,Aurimi Wzil,0,,,,,,WX18,0,2014-05-08T12:21:34+00:00
325386,ID-0178,small_airport,Awinbon Airstrip,-5.168334,140.381388,492,ID-PA,Awinbon,0,,,AWI,,,,0,2017-11-07T22:37:49+00:00
311168,ID-0140,heliport,Santosa Hospital Helipad,-6.915161,107.600124,2430,ID-JB,Bandung,0,,,,,,,0,2014-03-02T16:13:59+00:00
325373,ID-0175,small_airport,Bareri Airport,-2.981793,137.782715,300,ID-PA,Bareri,0,,,BAR,,,,0,2017-11-05T17:14:49+00:00
325374,ID-0176,small_airport,Bari Airport,-3.959057,139.901563,1660,ID-PA,Bari,0,,,BRI,,,,0,2017-11-05T17:26:17+00:00
325377,ID-0177,small_airport,Basiem Airport,-6.058573,138.383542,49,ID-PA,Basiem,0,,,BAS,,,,0,2017-11-05T17:43:15+00:00
301955,ID-0012,small_airport,Lasondre Airport,-0.01924,98.30097,30,ID-SU,Batu Islands,1,WIMO,,LSE,,http://en.wikipedia.org/wiki/Lasondre_Airport,Bandar Udara Lasondre,0,2014-01-05T01:20:26+00:00
311868,ID-0169,small_airport,Bawean Airport,-5.723676,112.679592,93,ID-JI,Bawean,1,WARW,BXW,,,https://en.wikipedia.org/wiki/Bawean_Airport,Harun Thohir Airport,0,2018-09-21T10:02:14+00:00
310248,ID-0028,small_airport,Bentiang Airstrip,0.9196,109.9155,2390,ID-KB,Bentiang,0,,,BTG,,,,0,2013-12-17T23:50:06+00:00
302358,ID-0019,heliport,Paiton Power Helipad,-7.7169054,113.597366,5,ID-JI,Bhinar,0,,,PRO,,,,0,2012-10-23T22:26:46+00:00
310258,ID-0030,small_airport,Bime Airstrip,-4.487,140.219,4600,ID-PA,Bime,0,,,,,,,0,2013-12-19T00:08:47+00:00
310260,ID-0031,small_airport,Binsari Airstrip,-4.726,140.7925,5568,ID-PA,Binsari,0,,,,,,,0,2013-12-19T00:26:43+00:00
310263,ID-0032,small_airport,Binuang Airstrip,3.7147,115.8517,2675,ID-KU,Binuang,0,,,,,,,0,2016-01-14T15:35:56+00:00
310265,ID-0033,small_airport,Biri Airstrip,-2.87793,137.76816,415,ID-PA,Biri,0,,,BIR,,,,0,2013-12-19T01:29:07+00:00
46482,WIAJ,small_airport,Semplak Airport,-6.540277778,106.7552778,584,ID-JB,Bogor,0,WICJ,,,,,"WIAJ, Atang Sanjaya, Atang Sendjaja, Atang Senjaya",0,2014-01-25T14:07:20+00:00
310267,ID-0034,small_airport,Bomela Airport,-4.6927,139.9132,5050,ID-PA,Bomela,0,,,BML,,,WX48,0,2013-12-19T02:21:18+00:00
310270,ID-0035,small_airport,Bomoani Airstrip,-3.9657,135.9352,4966,ID-PA,Bomomani,0,,,BMO,,,,0,2013-12-19T02:59:35+00:00
310273,ID-0037,small_airport,Buduk Kabul Airstrip,3.7978,115.7065,3260,ID-KU,Buduk Kabul,0,,,BDK,,,,0,2016-01-14T15:36:54+00:00
310275,ID-0038,small_airport,Bugalaga Airstrip,-3.6235,136.5963,6360,ID-PA,Bugalaga,0,,,BGL,,,WX53,0,2013-12-19T04:42:25+00:00
310281,ID-0039,small_airport,Calang Airstrip,4.6132,95.6234,32,ID-AC,Calang,0,,,,,,,0,2013-12-19T16:39:47+00:00
310291,ID-0040,small_airport,Comoro Airstrip,-5.9255,138.6324,21,ID-PA,Comoro,0,,,COM,,,,0,2013-12-20T22:47:57+00:00
310293,ID-0041,small_airport,Dagai Airport,-3.3052,137.9436,347,ID-PA,Dagai,0,,,DAG,,,WX59,0,2013-12-20T23:22:18+00:00
310490,ID-0089,small_airport,Lake Holmes Airstrip,-2.4716,137.9879,1300,ID-PA,Danau Bira,0,,,LAH,,,WZ61,0,2013-12-31T22:42:39+00:00
310297,ID-0043,small_airport,Daufo Airfield,-3.1737,137.2544,500,ID-PA,Daufo,0,,,DOF,,,,0,2013-12-21T00:19:54+00:00
315622,DEX,small_airport,Nop Goliat Airport,-4.8557,139.482006,198,ID-PA,Dekai - Yahukimo,1,WAVD,DEX,,,https://en.wikipedia.org/wiki/Nop_Goliat_Dekai_Airport,Nop Goliath,0,2018-05-07T23:20:05+00:00
310313,ID-0044,small_airport,Derapos Airstrip,-2.9737,137.2234,433,ID-PA,Derapos,0,,,DEP,,,WX68,0,2013-12-21T10:53:42+00:00
310319,ID-0045,small_airport,Dou Airstrip,-3.2625,138.1484,299,ID-PA,Dou,0,,,DOU,,,,0,2013-12-21T11:58:53+00:00
310321,ID-0046,small_airport,Doyo Baru Airport,-2.5388,140.4641,385,ID-PA,Doyo Baru,0,,,DOB,,,,0,2013-12-21T12:19:26+00:00
310323,ID-0047,small_airport,Eaopoto Airstrip,-3.9497,136.3383,5900,ID-PA,Eaopoto,0,,,EPO,,,WX75,0,2013-12-21T12:39:03+00:00
310326,ID-0048,small_airport,Engkadik Airstrip,0.9797,110.0282,2190,ID-KB,Engkadik,0,,,ENK,,,WX79,0,2013-12-21T13:28:22+00:00
310330,ID-0049,small_airport,Eri Airstrip,-2.6308,138.1094,440,ID-PA,Eri,0,,,ERI,,,WX83,0,2013-12-22T12:38:23+00:00
310332,ID-0050,small_airport,Faowi Airstrip,-3.2301,137.7262,333,ID-PA,Faowi,0,,,FAO,,,WX84,0,2013-12-22T13:00:51+00:00
310333,ID-0051,small_airport,Fef Airport,-0.8103,132.4326,1406,ID-PB,Fef,0,,,FEF,,,WX85,0,2013-12-22T13:13:41+00:00
310334,ID-0052,small_airport,Foao Airstrip,-3.066,139.099,241,ID-PA,Foao,0,,,FOA,,,WX86,0,2013-12-22T13:23:59+00:00
310338,ID-0053,small_airport,Fruata Airstrip,-2.9858,133.5001,192,ID-PB,Fruata,0,,,FRU,,,WX87,0,2013-12-22T13:42:04+00:00
310342,ID-0054,small_airport,Geyarek Airstrip,-4.6504,138.75226,248,ID-PA,Geyarek,0,,,GEA,,,WX92,0,2013-12-22T15:42:41+00:00
310344,ID-0055,small_airport,Gilgal Airstrip,0.458,111.0707,108,ID-KB,Gilgal,0,,,GIL,,,WX93,0,2013-12-22T15:57:31+00:00
310347,ID-0056,small_airport,Gusimawa Airstrip,-3.0423,133.8779,131,ID-PB,Gusimawa,0,,,,,,WX97,0,2013-12-22T20:04:00+00:00
310349,ID-0057,small_airport,Haya Airstrip,-2.8156,138.1099,250,ID-PA,Haya,0,,,HAY,,,WX98,0,2013-12-22T20:18:40+00:00
310353,ID-0059,small_airport,Hitadipa Airport,-3.7343,137.117,5061,ID-PA,Hitadipa,0,,,HIT,,,WZ03,0,2013-12-23T01:05:33+00:00
310355,ID-0060,small_airport,Holuwon Airstrip,-4.4804,139.2741,3770,ID-PA,Holuwon,0,,,HOL,,,WZ07,0,2013-12-23T01:47:55+00:00
